Date,Value,Anomaly
191801,48.2,2.4
191802,50.3,-0.5
191803,54.4,0.1
191804,60.2,1.1
191805,63.1,-2.1
191806,77.8,6.2
191807,74.7,-1.3
191808,75.6,0.7
191809,69.5,-2.0
191810,65.1,1.2
191811,52.0,-1.7
191812,44.8,-1.7
191901,46.8,1.0
191902,49.7,-1.1
191903,51.9,-2.4
191904,59.9,0.8
191905,67.5,2.3
191906,71.3,-0.3
191907,75.3,-0.7
191908,75.1,0.2
191909,71.1,-0.4
191910,61.5,-2.4
191911,52.9,-0.8
191912,46.4,-0.1
192001,48.3,2.5
192002,51.7,0.9
192003,52.2,-2.1
192004,58.5,-0.6
192005,66.3,1.1
192006,72.0,0.4
192007,74.1,-1.9
192008,77.3,2.4
192009,69.0,-2.5
192010,59.0,-4.9
192011,52.1,-1.6
192012,46.5,0.0
192101,46.6,0.8
192102,51.2,0.4
192103,55.7,1.4
192104,58.3,-0.8
192105,62.6,-2.6
192106,73.6,2.0
192107,77.2,1.2
192108,73.5,-1.4
192109,70.4,-1.1
192110,64.5,0.6
192111,55.4,1.7
192112,49.6,3.1
192201,41.5,-4.3
192202,47.7,-3.1
192203,51.8,-2.5
192204,56.7,-2.4
192205,66.7,1.5
192206,72.0,0.4
192207,76.5,0.5
192208,73.8,-1.1
192209,76.1,4.6
192210,62.0,-1.9
192211,50.0,-3.7
192212,48.0,1.5
192301,44.4,-1.4
192302,50.3,-0.5
192303,56.8,2.5
192304,57.7,-1.4
192305,64.7,-0.5
192306,67.2,-4.4
192307,75.1,-0.9
192308,74.7,-0.2
192309,73.5,2.0
192310,63.2,-0.7
192311,57.9,4.2
192312,46.0,-0.5
192401,45.1,-0.7
192402,55.4,4.6
192403,53.1,-1.2
192404,61.0,1.9
192405,69.7,4.5
192406,72.6,1.0
192407,74.2,-1.8
192408,73.6,-1.3
192409,71.9,0.4
192410,60.4,-3.5
192411,52.7,-1.0
192412,43.8,-2.7
192501,47.6,1.8
192502,52.5,1.7
192503,55.4,1.1
192504,59.0,-0.1
192505,65.4,0.2
192506,73.4,1.8
192507,77.5,1.5
192508,73.0,-1.9
192509,67.2,-4.3
192510,62.4,-1.5
192511,53.1,-0.6
192512,47.0,0.5
192601,43.2,-2.6
192602,53.4,2.6
192603,60.5,6.2
192604,63.6,4.5
192605,67.0,1.8
192606,75.5,3.9
192607,78.2,2.2
192608,74.0,-0.9
192609,67.6,-3.9
192610,64.5,0.6
192611,58.5,4.8
192612,46.4,-0.1
192701,47.6,1.8
192702,52.2,1.4
192703,52.9,-1.4
192704,57.5,-1.6
192705,64.2,-1.0
192706,71.1,-0.5
192707,75.5,-0.5
192708,72.7,-2.2
192709,68.5,-3.0
192710,64.9,1.0
192711,54.5,0.8
192712,45.8,-0.7
192801,46.4,0.6
192802,51.3,0.5
192803,56.7,2.4
192804,58.1,-1.0
192805,68.2,3.0
192806,72.5,0.9
192807,75.1,-0.9
192808,74.9,0.0
192809,71.7,0.2
192810,63.0,-0.9
192811,52.7,-1.0
192812,43.8,-2.7
192901,41.5,-4.3
192902,48.9,-1.9
192903,53.8,-0.5
192904,55.0,-4.1
192905,65.5,0.3
192906,71.7,0.1
192907,75.2,-0.8
192908,76.2,1.3
192909,70.9,-0.6
192910,65.6,1.7
192911,55.5,1.8
192912,50.4,3.9
193001,44.4,-1.4
193002,53.7,2.9
193003,56.0,1.7
193004,59.6,0.5
193005,61.1,-4.1
193006,72.7,1.1
193007,75.1,-0.9
193008,74.1,-0.8
193009,66.9,-4.6
193010,63.2,-0.7
193011,55.0,1.3
193012,46.1,-0.4
193101,47.9,2.1
193102,53.6,2.8
193103,57.2,2.9
193104,63.5,4.4
193105,70.8,5.6
193106,70.9,-0.7
193107,81.3,5.3
193108,76.9,2.0
193109,68.7,-2.8
193110,61.9,-2.0
193111,51.3,-2.4
193112,45.7,-0.8
193201,44.4,-1.4
193202,48.9,-1.9
193203,57.0,2.7
193204,57.2,-1.9
193205,65.2,0.0
193206,73.1,1.5
193207,75.2,-0.8
193208,74.4,-0.5
193209,74.8,3.3
193210,63.8,-0.1
193211,58.6,4.9
193212,41.7,-4.8
193301,42.0,-3.8
193302,47.2,-3.6
193303,54.5,0.2
193304,58.9,-0.2
193305,60.8,-4.4
193306,70.1,-1.5
193307,79.6,3.6
193308,76.8,1.9
193309,69.0,-2.5
193310,68.8,4.9
193311,55.8,2.1
193312,46.2,-0.3
193401,47.4,1.6
193402,53.1,2.3
193403,61.1,6.8
193404,63.8,4.7
193405,68.2,3.0
193406,71.2,-0.4
193407,75.8,-0.2
193408,75.9,1.0
193409,72.7,1.2
193410,64.1,0.2
193411,55.2,1.5
193412,47.9,1.4
193501,46.3,0.5
193502,49.7,-1.1
193503,50.0,-4.3
193504,58.2,-0.9
193505,64.5,-0.7
193506,74.9,3.3
193507,75.5,-0.5
193508,77.0,2.1
193509,71.7,0.2
193510,62.1,-1.8
193511,50.6,-3.1
193512,47.4,0.9
193601,49.4,3.6
193602,50.4,-0.4
193603,56.1,1.8
193604,60.1,1.0
193605,67.2,2.0
193606,72.7,1.1
193607,79.1,3.1
193608,77.7,2.8
193609,74.0,2.5
193610,65.8,1.9
193611,54.2,0.5
193612,44.8,-1.7
193701,38.2,-7.6
193702,47.9,-2.9
193703,54.9,0.6
193704,57.3,-1.8
193705,67.0,1.8
193706,71.9,0.3
193707,78.1,2.1
193708,77.2,2.3
193709,71.7,0.2
193710,65.2,1.3
193711,55.3,1.6
193712,48.9,2.4
193801,45.3,-0.5
193802,50.2,-0.6
193803,51.8,-2.5
193804,57.9,-1.2
193805,66.5,1.3
193806,73.1,1.5
193807,76.7,0.7
193808,74.7,-0.2
193809,73.2,1.7
193810,62.2,-1.7
193811,51.4,-2.3
193812,47.9,1.4
193901,46.1,0.3
193902,47.5,-3.3
193903,53.9,-0.4
193904,63.6,4.5
193905,66.6,1.4
193906,73.0,1.4
193907,76.9,0.9
193908,76.1,1.2
193909,74.0,2.5
193910,64.0,0.1
193911,55.3,1.6
193912,49.7,3.2
194001,48.7,2.9
194002,53.1,2.3
194003,56.6,2.3
194004,60.0,0.9
194005,67.4,2.2
194006,75.4,3.8
194007,75.1,-0.9
194008,74.8,-0.1
194009,69.6,-1.9
194010,64.4,0.5
194011,52.2,-1.5
194012,51.0,4.5
194101,49.5,3.7
194102,53.3,2.5
194103,56.8,2.5
194104,57.4,-1.7
194105,65.7,0.5
194106,70.4,-1.2
194107,77.5,1.5
194108,72.7,-2.2
194109,69.8,-1.7
194110,61.8,-2.1
194111,54.4,0.7
194112,49.1,2.6
194201,46.2,0.4
194202,49.7,-1.1
194203,53.3,-1.0
194204,57.0,-2.1
194205,62.1,-3.1
194206,71.7,0.1
194207,77.4,1.4
194208,74.9,0.0
194209,70.5,-1.0
194210,65.1,1.2
194211,53.1,-0.6
194212,46.7,0.2
194301,46.6,0.8
194302,51.6,0.8
194303,55.0,0.7
194304,59.1,0.0
194305,67.8,2.6
194306,68.6,-3.0
194307,76.5,0.5
194308,73.6,-1.3
194309,73.3,1.8
194310,63.1,-0.8
194311,54.8,1.1
194312,48.1,1.6
194401,46.8,1.0
194402,48.8,-2.0
194403,54.5,0.2
194404,55.5,-3.6
194405,65.1,-0.1
194406,68.2,-3.4
194407,73.8,-2.2
194408,74.7,-0.2
194409,74.2,2.7
194410,65.2,1.3
194411,51.4,-2.3
194412,48.0,1.5
194501,44.3,-1.5
194502,51.5,0.7
194503,50.2,-4.1
194504,60.1,1.0
194505,62.6,-2.6
194506,73.2,1.6
194507,78.1,2.1
194508,74.1,-0.8
194509,72.9,1.4
194510,65.4,1.5
194511,52.5,-1.2
194512,47.3,0.8
194601,45.2,-0.6
194602,46.9,-3.9
194603,53.2,-1.1
194604,59.8,0.7
194605,64.4,-0.8
194606,69.8,-1.8
194607,76.3,0.3
194608,74.6,-0.3
194609,71.8,0.3
194610,60.6,-3.3
194611,50.5,-3.2
194612,46.0,-0.5
194701,41.9,-3.9
194702,50.8,0.0
194703,55.6,1.3
194704,61.8,2.7
194705,69.5,4.3
194706,72.6,1.0
194707,74.0,-2.0
194708,73.1,-1.8
194709,74.2,2.7
194710,62.2,-1.7
194711,50.1,-3.6
194712,45.5,-1.0
194801,48.9,3.1
194802,47.7,-3.1
194803,50.4,-3.9
194804,54.7,-4.4
194805,61.0,-4.2
194806,70.0,-1.6
194807,74.4,-1.6
194808,73.0,-1.9
194809,71.0,-0.5
194810,62.8,-1.1
194811,52.4,-1.3
194812,43.0,-3.5
194901,38.6,-7.2
194902,46.0,-4.8
194903,52.9,-1.4
194904,62.1,3.0
194905,65.1,-0.1
194906,73.4,1.8
194907,75.0,-1.0
194908,72.4,-2.5
194909,72.2,0.7
194910,62.2,-1.7
194911,56.4,2.7
194912,44.3,-2.2
195001,42.6,-3.2
195002,50.4,-0.4
