latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.63309,-115.04662,330.74,1.09,1.04,2022-12-22,1821,Terra,MODIS,86,6.1NRT,290.56,30.66,D
33.58102,-116.07185,307.19,1.01,1.01,2022-12-22,1821,Terra,MODIS,65,6.1NRT,289.2,6.62,D
33.17114,-115.47903,336.99,1.01,1,2022-12-22,2108,Aqua,MODIS,90,6.1NRT,297.54,36.9,D
37.56036,-120.96649,302.43,1,1,2023-01-01,1838,Terra,MODIS,52,6.1NRT,283.39,6.9,D
32.65807,-115.07816,320.08,1.48,1.2,2023-01-02,2042,Aqua,MODIS,75,6.1NRT,293.45,28.64,D
32.6609,-115.06274,327.12,1.48,1.2,2023-01-02,2042,Aqua,MODIS,85,6.1NRT,293.12,41.88,D
32.66457,-115.0703,324.75,1.48,1.2,2023-01-02,2042,Aqua,MODIS,71,6.1NRT,292.73,33.56,D
36.446,-121.44551,303.52,1.39,1.17,2023-01-03,1823,Terra,MODIS,56,6.1NRT,282.91,11.96,D
32.66665,-115.64948,323.77,1.11,1.05,2023-01-03,1823,Terra,MODIS,59,6.1NRT,292.51,20.39,D
32.65553,-115.64007,315.33,1.11,1.05,2023-01-03,1823,Terra,MODIS,24,6.1NRT,291.69,10.9,D
32.60013,-114.61884,310.49,2.25,1.45,2023-01-04,2029,Aqua,MODIS,67,6.1NRT,290.82,20.71,D
32.73959,-115.46762,303.7,2.54,1.53,2023-01-04,2029,Aqua,MODIS,38,6.1NRT,283.86,17.21,D
32.65018,-115.03793,311,1.13,1.06,2023-01-05,2112,Aqua,MODIS,63,6.1NRT,293.18,8.94,D
32.6487,-115.04979,349.9,1.13,1.06,2023-01-05,2112,Aqua,MODIS,96,6.1NRT,294.43,71.22,D
33.13413,-115.48711,317.06,4.08,1.87,2023-01-06,2016,Aqua,MODIS,77,6.1NRT,295.66,101.58,D
33.13872,-115.49596,318.94,4.08,1.87,2023-01-06,2016,Aqua,MODIS,79,6.1NRT,294.89,115.28,D
32.61783,-116.13671,313.48,1.07,1.03,2023-01-07,2059,Aqua,MODIS,69,6.1NRT,288.87,11.92,D
32.62918,-114.5599,316.89,1.09,1.04,2023-01-12,1802,Terra,MODIS,76,6.1NRT,290.43,15.45,D
38.55628,-122.55088,301.31,1.11,1.05,2023-01-12,2116,Aqua,MODIS,46,6.1NRT,268.53,8.73,D
35.10773,-119.35461,306.39,2.66,1.57,2023-01-16,1906,Terra,MODIS,63,6.1NRT,283.62,34.94,D
40.18677,-123.45479,308.07,1.02,1.01,2023-01-17,2133,Aqua,MODIS,66,6.1NRT,277.36,12.48,D
41.80032,-122.64719,303.37,1.09,1.04,2023-01-17,2133,Aqua,MODIS,56,6.1NRT,282.83,9.4,D
41.7988,-122.65951,332.09,1.09,1.04,2023-01-17,2133,Aqua,MODIS,88,6.1NRT,283.98,39.52,D
33.2286,-114.68522,304.34,1.34,1.15,2023-01-19,1756,Terra,MODIS,54,6.1NRT,287.32,7.96,D
32.63499,-114.56158,306.97,1.29,1.13,2023-01-19,1756,Terra,MODIS,65,6.1NRT,289.07,9.61,D
32.63917,-114.55599,307.69,1.39,1.17,2023-01-19,2118,Aqua,MODIS,49,6.1NRT,295.39,5.97,D
32.63758,-114.57065,314.32,1.39,1.17,2023-01-19,2118,Aqua,MODIS,71,6.1NRT,295.61,14.57,D
34.60929,-117.94515,309.89,1.13,1.06,2023-01-20,1834,Terra,MODIS,60,6.1NRT,282.24,11.12,D
34.6073,-117.93316,334.97,1.14,1.06,2023-01-20,1834,Terra,MODIS,78,6.1NRT,283.5,42.68,D
33.22593,-115.50693,305.08,3.34,1.72,2023-01-20,2023,Aqua,MODIS,43,6.1NRT,292.21,22.78,D
34.12889,-117.93644,307.52,1.07,1.03,2023-01-21,2105,Aqua,MODIS,60,6.1NRT,294.99,5.24,D
34.12705,-117.94788,306.02,1.07,1.03,2023-01-21,2105,Aqua,MODIS,50,6.1NRT,294.51,4.35,D
34.60213,-117.93612,307.82,1.06,1.03,2023-01-21,2105,Aqua,MODIS,62,6.1NRT,291.64,4.92,D
38.49248,-122.5142,303.88,1.19,1.08,2023-01-23,1900,Terra,MODIS,57,6.1NRT,285.83,9.54,D
35.58388,-115.45392,314.22,1.11,1.05,2023-01-23,2053,Aqua,MODIS,61,6.1NRT,285.57,13.49,D
35.78052,-114.99741,312.37,1.07,1.03,2023-01-23,2053,Aqua,MODIS,72,6.1NRT,285.39,9.96,D
35.80241,-114.97887,364.9,1.06,1.03,2023-01-23,2053,Aqua,MODIS,87,6.1NRT,287.65,104.6,D
35.81519,-114.95805,316.97,1.06,1.03,2023-01-23,2053,Aqua,MODIS,58,6.1NRT,289.29,13.99,D
35.8115,-114.98113,422.57,1.06,1.03,2023-01-23,2053,Aqua,MODIS,75,6.1NRT,296.24,453.55,D
33.5638,-116.01818,310.13,1.2,1.09,2023-01-24,1804,Terra,MODIS,70,6.1NRT,294.16,8.82,D
32.62066,-115.27474,305.03,1.09,1.04,2023-01-24,1804,Terra,MODIS,57,6.1NRT,293.09,4.89,D
34.81424,-119.45835,306.1,1.31,1.14,2023-01-24,2133,Aqua,MODIS,59,6.1NRT,292.11,7.67,D
38.55839,-122.55375,306.73,1.07,1.03,2023-01-24,2135,Aqua,MODIS,64,6.1NRT,290.47,7.38,D
38.91171,-120.77457,303.85,1.27,1.12,2023-01-24,2137,Aqua,MODIS,57,6.1NRT,286.08,9.94,D
39.00819,-122.12168,309.61,1.12,1.05,2023-01-24,2137,Aqua,MODIS,69,6.1NRT,282.32,12.31,D
39.09635,-122.145,301.57,1.12,1.05,2023-01-24,2137,Aqua,MODIS,48,6.1NRT,288.75,4.99,D
39.1932,-121.50451,315.05,1.18,1.08,2023-01-24,2137,Aqua,MODIS,71,6.1NRT,289.21,16.55,D
39.19571,-121.51196,309.59,1.18,1.08,2023-01-24,2137,Aqua,MODIS,60,6.1NRT,289.52,13.21,D
39.41421,-122.97235,310.01,1.06,1.03,2023-01-24,2137,Aqua,MODIS,52,6.1NRT,291.13,10.87,D
39.60256,-121.83679,309.18,1.16,1.07,2023-01-24,2137,Aqua,MODIS,68,6.1NRT,291.04,10.44,D
38.50937,-122.49538,300.22,1.01,1,2023-01-25,1845,Terra,MODIS,32,6.1NRT,289.64,3.77,D
34.81702,-119.45934,312.99,1.23,1.1,2023-01-25,1845,Terra,MODIS,73,6.1NRT,288.75,15.81,D
34.81481,-119.44652,306.22,1.23,1.1,2023-01-25,1845,Terra,MODIS,63,6.1NRT,288.1,9.44,D
34.78696,-120.28741,301.44,1.13,1.06,2023-01-25,1845,Terra,MODIS,47,6.1NRT,288.51,5.5,D
32.60009,-115.07343,305.16,2.52,1.53,2023-01-25,1845,Terra,MODIS,54,6.1NRT,292,16.37,D
40.1492,-123.45377,304.03,1.08,1.04,2023-01-25,1845,Terra,MODIS,58,6.1NRT,285.22,7.95,D
38.5542,-122.55527,322.37,1.01,1,2023-01-25,1845,Terra,MODIS,82,6.1NRT,288,21.45,D
38.55263,-122.54401,305.31,1.01,1,2023-01-25,1845,Terra,MODIS,61,6.1NRT,288,7.28,D
37.83664,-120.12555,300.03,1.06,1.03,2023-01-25,1845,Terra,MODIS,22,6.1NRT,282.73,6.35,D
36.17845,-120.09901,311.24,1.11,1.05,2023-01-25,1845,Terra,MODIS,69,6.1NRT,287.29,10.93,D
35.39875,-120.05708,318.77,1.13,1.06,2023-01-25,1845,Terra,MODIS,69,6.1NRT,288.29,20.61,D
35.39669,-120.04501,309.96,1.13,1.06,2023-01-25,1845,Terra,MODIS,45,6.1NRT,288.56,10.56,D
39.80839,-121.47195,311.54,2.93,1.63,2023-01-25,2040,Aqua,MODIS,67,6.1NRT,285.55,61.04,D
39.80013,-121.50597,305.21,2.94,1.63,2023-01-25,2040,Aqua,MODIS,53,6.1NRT,287.35,38.38,D
34.82146,-119.46994,302.21,3.03,1.66,2023-01-25,2040,Aqua,MODIS,51,6.1NRT,290.62,24.42,D
39.09732,-122.13135,303.42,2.75,1.59,2023-01-26,1923,Terra,MODIS,56,6.1NRT,289.55,22.94,D
39.01145,-122.10652,301.94,2.78,1.59,2023-01-26,1923,Terra,MODIS,36,6.1NRT,288.19,19.01,D
38.99791,-122.11208,311.6,2.78,1.59,2023-01-26,1923,Terra,MODIS,71,6.1NRT,287.91,48.47,D
34.83389,-119.46781,313.84,1.01,1,2023-01-26,2122,Aqua,MODIS,73,6.1NRT,294.16,10.44,D
37.83683,-120.12894,302.73,1.01,1.01,2023-01-26,2122,Aqua,MODIS,53,6.1NRT,286.71,6.08,D
37.83527,-120.14027,307.66,1.01,1.01,2023-01-26,2122,Aqua,MODIS,66,6.1NRT,287.29,9.38,D
38.32679,-122.2836,304.81,1.02,1.01,2023-01-26,2122,Aqua,MODIS,43,6.1NRT,293.6,3.68,D
38.54494,-121.94757,303.16,1.01,1,2023-01-26,2122,Aqua,MODIS,55,6.1NRT,293.13,3.61,D
38.55325,-122.55032,307.51,1.03,1.01,2023-01-26,2122,Aqua,MODIS,65,6.1NRT,290.82,7.17,D
38.55146,-122.56171,313.61,1.03,1.01,2023-01-26,2122,Aqua,MODIS,74,6.1NRT,290.1,11.96,D
38.68627,-122.0476,301.83,1.01,1,2023-01-26,2122,Aqua,MODIS,49,6.1NRT,291.75,3.48,D
38.6005,-122.9586,305.7,1.05,1.02,2023-01-26,2122,Aqua,MODIS,62,6.1NRT,293.33,6.41,D
39.00181,-122.10378,308.57,1.01,1,2023-01-26,2122,Aqua,MODIS,31,6.1NRT,290.82,6.77,D
39.00008,-122.1152,312.38,1.01,1,2023-01-26,2122,Aqua,MODIS,58,6.1NRT,290.63,9.59,D
39.01069,-122.10602,310.92,1.01,1,2023-01-26,2122,Aqua,MODIS,65,6.1NRT,290.89,8.86,D
39.00896,-122.11745,318.42,1.01,1,2023-01-26,2122,Aqua,MODIS,78,6.1NRT,291.35,15.13,D
39.09941,-122.13507,328.05,1.01,1,2023-01-26,2122,Aqua,MODIS,85,6.1NRT,293.54,25.14,D
39.09767,-122.14653,316.67,1.01,1,2023-01-26,2122,Aqua,MODIS,77,6.1NRT,292.5,13.38,D
39.089,-123.3235,306.33,1.06,1.03,2023-01-26,2122,Aqua,MODIS,63,6.1NRT,292.22,8.08,D
39.08704,-123.33559,303.44,1.06,1.03,2023-01-26,2122,Aqua,MODIS,56,6.1NRT,292.75,6.07,D
39.60528,-121.84061,311.51,1,1,2023-01-26,2122,Aqua,MODIS,71,6.1NRT,292.61,9.24,D
39.60359,-121.85207,314.44,1,1,2023-01-26,2122,Aqua,MODIS,75,6.1NRT,295.21,11.73,D
39.60808,-122.0079,303.13,1,1,2023-01-26,2122,Aqua,MODIS,55,6.1NRT,290.17,4.2,D
39.72133,-121.99547,336.44,1,1,2023-01-26,2122,Aqua,MODIS,90,6.1NRT,291.97,37.25,D
39.14738,-122.67091,318.2,1.45,1.19,2023-01-27,1828,Terra,MODIS,78,6.1NRT,277.06,31.13,D
37.83444,-120.13874,312.38,1.08,1.04,2023-01-27,1830,Terra,MODIS,72,6.1NRT,283.62,15.68,D
36.37036,-121.30429,301.91,1.15,1.07,2023-01-27,1830,Terra,MODIS,50,6.1NRT,285.33,6.22,D
35.06321,-120.48369,305.12,1.05,1.02,2023-01-27,1830,Terra,MODIS,61,6.1NRT,291.92,6.38,D
34.84267,-119.47139,305.59,1.01,1,2023-01-27,1830,Terra,MODIS,62,6.1NRT,288.55,6.08,D
33.89632,-116.35284,307.98,1.15,1.07,2023-01-27,1830,Terra,MODIS,62,6.1NRT,294.35,4.87,D
32.65569,-114.5509,326.49,1.5,1.21,2023-01-27,1830,Terra,MODIS,83,6.1NRT,291.96,38.49,D
32.65282,-114.53548,313.96,1.5,1.21,2023-01-27,1830,Terra,MODIS,70,6.1NRT,292.57,15.88,D
32.63462,-114.55634,337.54,1.5,1.21,2023-01-27,1830,Terra,MODIS,90,6.1NRT,293.4,64.2,D
32.63173,-114.54094,312.73,1.5,1.21,2023-01-27,1830,Terra,MODIS,35,6.1NRT,292.94,12.71,D
32.62408,-114.55907,310.69,1.5,1.21,2023-01-27,1830,Terra,MODIS,42,6.1NRT,292.56,11.75,D
32.61854,-116.12443,305.51,1.23,1.1,2023-01-27,1830,Terra,MODIS,46,6.1NRT,289.36,7.81,D
32.62459,-114.5547,314.04,2.74,1.58,2023-01-27,2025,Aqua,MODIS,63,6.1NRT,297.04,33.73,D
32.62788,-114.56062,314.2,2.74,1.58,2023-01-27,2025,Aqua,MODIS,69,6.1NRT,296.57,34.31,D
40.25467,-122.44411,304.08,1.44,1.19,2023-01-28,1908,Terra,MODIS,58,6.1NRT,285.38,12,D
40.2515,-122.4278,311.86,1.45,1.19,2023-01-28,1908,Terra,MODIS,72,6.1NRT,286,20.9,D
40.24664,-122.43511,325.47,1.45,1.19,2023-01-28,1908,Terra,MODIS,84,6.1NRT,286.56,41.16,D
39.14363,-122.66116,303.91,1.48,1.2,2023-01-28,1908,Terra,MODIS,57,6.1NRT,283.31,14.15,D
33.36042,-116.87759,308.79,1.01,1,2023-01-28,2108,Aqua,MODIS,63,6.1NRT,283.09,10.98,D
34.58272,-117.35249,309.63,1.01,1,2023-01-28,2110,Aqua,MODIS,62,6.1NRT,296.1,4.71,D
34.72332,-118.29944,307.73,1.05,1.02,2023-01-28,2110,Aqua,MODIS,60,6.1NRT,295.79,4.32,D
34.72155,-118.31062,310.65,1.05,1.02,2023-01-28,2110,Aqua,MODIS,66,6.1NRT,295.97,6.92,D
34.79089,-118.52032,321.82,1.06,1.03,2023-01-28,2110,Aqua,MODIS,80,6.1NRT,295.49,16.35,D
35.38136,-120.13985,301.65,1.19,1.09,2023-01-28,2110,Aqua,MODIS,48,6.1NRT,290.7,4.1,D
36.02597,-119.06878,307.64,1.07,1.03,2023-01-28,2110,Aqua,MODIS,66,6.1NRT,290.55,8,D
36.02407,-119.08041,323.27,1.07,1.03,2023-01-28,2110,Aqua,MODIS,82,6.1NRT,290.26,22.49,D
39.23484,-121.38535,300.39,1.18,1.08,2023-01-28,2110,Aqua,MODIS,36,6.1NRT,287.88,5.66,D
39.60117,-121.83975,305.79,1.22,1.1,2023-01-28,2110,Aqua,MODIS,62,6.1NRT,288.87,9.17,D
40.24929,-122.44425,303.66,1.26,1.12,2023-01-28,2110,Aqua,MODIS,57,6.1NRT,289.27,8.24,D
38.15203,-121.46632,300.87,1.88,1.34,2023-01-30,2057,Aqua,MODIS,42,6.1NRT,282.9,15.98,D
39.31048,-121.67477,309.57,1.81,1.32,2023-01-30,2057,Aqua,MODIS,69,6.1NRT,283.22,26.87,D
39.30922,-121.65733,302.82,1.81,1.32,2023-01-30,2057,Aqua,MODIS,49,6.1NRT,283.42,14.95,D
39.30492,-121.67757,304.99,1.81,1.32,2023-01-30,2057,Aqua,MODIS,60,6.1NRT,283.21,18.27,D
39.72244,-121.95228,300.97,4.11,1.88,2023-01-31,1756,Terra,MODIS,38,6.1NRT,278.49,53.57,D
39.71892,-121.95641,305.06,3.73,1.81,2023-01-31,1934,Terra,MODIS,53,6.1NRT,284.08,53.15,D
36.36888,-121.32286,302.75,1.19,1.08,2023-01-31,2137,Aqua,MODIS,39,6.1NRT,290.66,4.91,D
36.37284,-121.31702,303.19,1.19,1.09,2023-01-31,2137,Aqua,MODIS,55,6.1NRT,290.55,5.28,D
38.50434,-122.53187,315.85,1.12,1.05,2023-01-31,2140,Aqua,MODIS,76,6.1NRT,288.65,16.61,D
38.70551,-122.14452,301.27,1.16,1.07,2023-01-31,2140,Aqua,MODIS,41,6.1NRT,289.33,4.76,D
38.80931,-121.95012,303.97,1.19,1.08,2023-01-31,2140,Aqua,MODIS,58,6.1NRT,288.98,7.34,D
38.90526,-122.00318,315.5,1.19,1.08,2023-01-31,2140,Aqua,MODIS,76,6.1NRT,288.19,17.14,D
39.02227,-121.41655,310.69,1.26,1.12,2023-01-31,2140,Aqua,MODIS,70,6.1NRT,287.72,14.63,D
38.97912,-122.06434,310.18,1.18,1.08,2023-01-31,2140,Aqua,MODIS,70,6.1NRT,287.83,12.14,D
38.97754,-122.07788,305,1.18,1.08,2023-01-31,2140,Aqua,MODIS,60,6.1NRT,287.56,8.06,D
39.09275,-122.1344,304.15,1.18,1.08,2023-01-31,2140,Aqua,MODIS,58,6.1NRT,290.5,6.04,D
39.26631,-121.78694,304.66,1.22,1.1,2023-01-31,2140,Aqua,MODIS,59,6.1NRT,287.22,9.04,D
39.26472,-121.80109,315.66,1.22,1.1,2023-01-31,2140,Aqua,MODIS,76,6.1NRT,287.76,19.62,D
39.29256,-121.82034,300.08,1.22,1.1,2023-01-31,2140,Aqua,MODIS,26,6.1NRT,287.23,5.82,D
39.64095,-121.33231,313.49,1.3,1.13,2023-01-31,2140,Aqua,MODIS,74,6.1NRT,285.95,18.99,D
39.63928,-121.34738,329.26,1.29,1.13,2023-01-31,2140,Aqua,MODIS,86,6.1NRT,285.55,42.11,D
39.68004,-121.34735,318.46,1.3,1.13,2023-01-31,2140,Aqua,MODIS,78,6.1NRT,283.24,26.9,D
39.71993,-121.98952,312.34,1.21,1.09,2023-01-31,2140,Aqua,MODIS,68,6.1NRT,288.17,14.45,D
39.71833,-122.00353,328.25,1.21,1.09,2023-01-31,2140,Aqua,MODIS,86,6.1NRT,288.67,35.06,D
41.91835,-121.88573,313.16,1.12,1.06,2023-02-01,1836,Terra,MODIS,69,6.1NRT,274.23,19.53,D
39.71955,-121.93797,352.32,1.08,1.04,2023-02-01,1836,Terra,MODIS,0,6.1NRT,279.53,79.2,D
39.0258,-121.41342,309.55,1.03,1.02,2023-02-01,1836,Terra,MODIS,69,6.1NRT,280.58,12.32,D
39.02424,-121.40172,303.44,1.03,1.02,2023-02-01,1836,Terra,MODIS,56,6.1NRT,280.32,8.08,D
38.95926,-122.10017,304.86,1.07,1.03,2023-02-01,1836,Terra,MODIS,60,6.1NRT,274.14,10.32,D
38.50591,-122.52294,301.84,1.1,1.05,2023-02-01,1836,Terra,MODIS,49,6.1NRT,276.2,8.07,D
37.83303,-120.15104,330.92,1,1,2023-02-01,1836,Terra,MODIS,87,6.1NRT,278.02,33,D
37.8314,-120.13998,324.02,1,1,2023-02-01,1836,Terra,MODIS,83,6.1NRT,277.14,24.7,D
36.92204,-118.18175,303.74,1.11,1.05,2023-02-01,1836,Terra,MODIS,32,6.1NRT,284.33,8.25,D
36.2628,-117.98044,301.17,1.15,1.07,2023-02-01,1836,Terra,MODIS,38,6.1NRT,285.18,4.68,D
34.71748,-118.30602,302.79,1.17,1.08,2023-02-01,1838,Terra,MODIS,54,6.1NRT,287.03,6.12,D
41.90219,-121.88315,311.58,2.5,1.52,2023-02-01,2044,Aqua,MODIS,71,6.1NRT,277.56,52.08,D
39.71727,-121.95128,300.89,2.9,1.62,2023-02-01,2044,Aqua,MODIS,43,6.1NRT,276.56,35.23,D
41.90926,-121.85327,306.95,2.49,1.52,2023-02-01,2044,Aqua,MODIS,64,6.1NRT,276.27,39.32,D
34.26737,-118.97958,304.09,1.05,1.02,2023-02-03,1821,Terra,MODIS,58,6.1NRT,290.96,4.66,D
34.2659,-118.96841,307.2,1.05,1.02,2023-02-03,1821,Terra,MODIS,65,6.1NRT,291.16,6.79,D
41.23287,-123.96554,325.32,1.04,1.02,2023-02-04,1902,Terra,MODIS,74,6.1NRT,277.22,25.42,D
41.23985,-123.95087,318.43,1.05,1.02,2023-02-04,1902,Terra,MODIS,58,6.1NRT,280.6,19.3,D
41.23096,-123.95362,322.37,1.05,1.02,2023-02-04,1902,Terra,MODIS,56,6.1NRT,278.79,22.32,D
41.24178,-123.9629,320.78,1.04,1.02,2023-02-04,1902,Terra,MODIS,63,6.1NRT,280.27,21.38,D
37.23428,-119.64485,308.86,1.04,1.02,2023-02-04,2112,Aqua,MODIS,64,6.1NRT,271.1,12.14,D
37.0009,-119.24758,301.84,1.03,1.01,2023-02-04,2112,Aqua,MODIS,37,6.1NRT,271.02,7.14,D
36.40718,-119.36561,303.66,1.85,1.33,2023-02-05,1804,Terra,MODIS,56,6.1NRT,284.83,16.37,D
33.86405,-114.50665,310.65,1.49,1.2,2023-02-06,0508,Terra,MODIS,81,6.1NRT,285.94,22,N
33.86691,-114.49112,326.86,1.48,1.2,2023-02-06,0508,Terra,MODIS,100,6.1NRT,287.85,49.48,N
33.8774,-114.49393,402.82,1.48,1.2,2023-02-06,0508,Terra,MODIS,100,6.1NRT,292.45,487.49,N
33.87456,-114.50948,379.72,1.49,1.2,2023-02-06,0508,Terra,MODIS,100,6.1NRT,288.92,277.03,N
36.41275,-119.3652,306.28,1.15,1.07,2023-02-06,0956,Aqua,MODIS,67,6.1NRT,276.02,14.84,N
33.88573,-114.49453,304.96,1.15,1.07,2023-02-06,0956,Aqua,MODIS,53,6.1NRT,285.39,11.36,N
33.87632,-114.49683,370.35,1.15,1.07,2023-02-06,0956,Aqua,MODIS,100,6.1NRT,297.87,147.07,N
33.87425,-114.4847,330.95,1.15,1.07,2023-02-06,0956,Aqua,MODIS,100,6.1NRT,286.92,39.98,N
33.86691,-114.49911,328.35,1.15,1.07,2023-02-06,0956,Aqua,MODIS,100,6.1NRT,281.46,35.98,N
33.86483,-114.48699,327.1,1.15,1.07,2023-02-06,0956,Aqua,MODIS,100,6.1NRT,276.83,34.06,N
40.23137,-122.29986,302.14,1,1,2023-02-06,1845,Terra,MODIS,51,6.1NRT,283.22,6.93,D
37.41747,-120.74903,304.16,1.08,1.04,2023-02-06,1847,Terra,MODIS,55,6.1NRT,285.32,7.18,D
39.58485,-119.51275,300.37,1.12,1.05,2023-02-06,1847,Terra,MODIS,34,6.1NRT,277.96,6.64,D
38.51727,-122.52161,307.8,1,1,2023-02-06,1847,Terra,MODIS,66,6.1NRT,284.95,9.84,D
37.74318,-121.21136,310.48,1.04,1.02,2023-02-06,1847,Terra,MODIS,70,6.1NRT,284.56,12.3,D
37.65366,-120.88465,301.29,1.06,1.03,2023-02-06,1847,Terra,MODIS,24,6.1NRT,285.24,5.22,D
37.64275,-120.87524,303.39,1.06,1.03,2023-02-06,1847,Terra,MODIS,51,6.1NRT,285.13,6.46,D
37.6763,-121.37643,303.39,1.03,1.02,2023-02-06,1847,Terra,MODIS,56,6.1NRT,286.02,6.72,D
37.44205,-120.49471,304.81,1.1,1.04,2023-02-06,1847,Terra,MODIS,60,6.1NRT,283.37,8.69,D
37.51088,-121.20988,303.23,1.04,1.02,2023-02-06,1847,Terra,MODIS,55,6.1NRT,284.92,6.64,D
37.39276,-120.65666,335.82,1.08,1.04,2023-02-06,1847,Terra,MODIS,90,6.1NRT,284.82,42.69,D
37.39079,-120.64478,322.01,1.08,1.04,2023-02-06,1847,Terra,MODIS,81,6.1NRT,284.34,23.35,D
37.31425,-120.74419,301.19,1.08,1.04,2023-02-06,1847,Terra,MODIS,44,6.1NRT,284.94,5.04,D
37.36968,-121.13773,313.86,1.05,1.02,2023-02-06,1847,Terra,MODIS,74,6.1NRT,285.37,14.7,D
36.533,-120.11989,304.68,1.16,1.07,2023-02-06,1847,Terra,MODIS,60,6.1NRT,285.78,8.76,D
33.87093,-114.52486,324.08,2.82,1.6,2023-02-06,1847,Terra,MODIS,82,6.1NRT,295.03,82.44,D
33.86432,-114.4957,392.6,2.83,1.61,2023-02-06,1847,Terra,MODIS,100,6.1NRT,304.16,947.38,D
33.85712,-114.5293,321.97,2.82,1.6,2023-02-06,1847,Terra,MODIS,81,6.1NRT,292.98,71.53,D
33.85049,-114.50017,352.32,2.83,1.61,2023-02-06,1847,Terra,MODIS,97,6.1NRT,292.11,288.54,D
33.86121,-114.50329,404.59,2.83,1.61,2023-02-06,1847,Terra,MODIS,100,6.1NRT,305.41,1266.96,D
33.85478,-114.47413,328.82,2.84,1.61,2023-02-06,1847,Terra,MODIS,86,6.1NRT,293.1,110.35,D
33.75677,-114.48093,308.43,1.01,1.01,2023-02-06,2057,Aqua,MODIS,29,6.1NRT,295.63,4.25,D
33.85536,-114.49726,350.08,1.01,1.01,2023-02-06,2057,Aqua,MODIS,95,6.1NRT,306.63,58.69,D
33.85374,-114.50802,398.66,1.01,1.01,2023-02-06,2057,Aqua,MODIS,94,6.1NRT,329.74,244.51,D
33.85211,-114.51878,336.95,1.01,1.01,2023-02-06,2057,Aqua,MODIS,77,6.1NRT,304.96,33.24,D
33.89408,-118.40047,313.88,1.72,1.29,2023-02-07,2140,Aqua,MODIS,0,6.1NRT,297.94,16.31,D
38.43999,-121.57128,306.03,1.3,1.13,2023-02-07,2140,Aqua,MODIS,63,6.1NRT,273.67,14.84,D
38.50896,-122.58653,301.91,1.3,1.13,2023-02-08,1830,Terra,MODIS,50,6.1NRT,286.44,7.67,D
36.88248,-118.1884,320.43,1.01,1.01,2023-02-08,1830,Terra,MODIS,80,6.1NRT,286.16,18.75,D
41.78831,-122.71221,308.36,1.45,1.19,2023-02-08,1830,Terra,MODIS,67,6.1NRT,280.42,19.06,D
41.50227,-124.03766,303.85,1.7,1.28,2023-02-08,1830,Terra,MODIS,57,6.1NRT,278.96,19.08,D
40.78103,-121.3603,306.33,1.21,1.09,2023-02-08,1830,Terra,MODIS,63,6.1NRT,274.82,15.54,D
32.62328,-114.55949,311.12,1.65,1.26,2023-02-08,1832,Terra,MODIS,66,6.1NRT,291.11,15.56,D
32.62334,-114.56528,313.77,1.65,1.26,2023-02-08,1832,Terra,MODIS,66,6.1NRT,291.41,19.09,D
40.12655,-123.48759,301.37,3.23,1.7,2023-02-08,2044,Aqua,MODIS,46,6.1NRT,285.7,34.81,D
40.14109,-123.47894,302.07,1.55,1.23,2023-02-09,0533,Terra,MODIS,46,6.1NRT,277.82,16.8,N
41.0937,-123.92381,318.44,1.27,1.12,2023-02-09,1910,Terra,MODIS,78,6.1NRT,283.08,27.29,D
41.09654,-123.93958,309.5,1.27,1.12,2023-02-09,1910,Terra,MODIS,69,6.1NRT,283.75,16.94,D
38.51551,-122.55399,307.33,1.69,1.28,2023-02-09,1912,Terra,MODIS,43,6.1NRT,288.59,15.38,D
38.51015,-122.52892,305.51,1.7,1.28,2023-02-09,1912,Terra,MODIS,62,6.1NRT,289.01,15.16,D
38.51418,-122.54874,316.81,1.69,1.28,2023-02-09,1912,Terra,MODIS,77,6.1NRT,289.01,33.11,D
38.5117,-122.53466,315.1,1.7,1.28,2023-02-09,1912,Terra,MODIS,75,6.1NRT,289.44,27.86,D
39.27516,-121.82296,302.01,1.01,1,2023-02-09,2127,Aqua,MODIS,50,6.1NRT,291.69,3.79,D
39.60728,-121.26746,306.65,1.03,1.02,2023-02-09,2127,Aqua,MODIS,64,6.1NRT,290.14,7.23,D
39.64443,-121.33702,302.9,1.03,1.01,2023-02-09,2127,Aqua,MODIS,53,6.1NRT,292.19,4.03,D
39.59429,-121.84326,310.18,1.01,1.01,2023-02-09,2127,Aqua,MODIS,70,6.1NRT,293.36,8.32,D
39.59269,-121.85487,304.65,1.01,1.01,2023-02-09,2127,Aqua,MODIS,58,6.1NRT,294.45,4.68,D
40.3219,-122.38417,304.57,1,1,2023-02-09,2127,Aqua,MODIS,59,6.1NRT,291.01,5.27,D
37.28644,-119.5199,322.68,1.11,1.05,2023-02-09,2127,Aqua,MODIS,71,6.1NRT,290.23,23.94,D
37.28493,-119.53209,301.17,1.11,1.05,2023-02-09,2127,Aqua,MODIS,37,6.1NRT,288.37,5.14,D
37.85048,-120.14989,301.05,1.07,1.03,2023-02-09,2127,Aqua,MODIS,40,6.1NRT,290.86,4.02,D
38.47739,-121.98284,313.62,1,1,2023-02-09,2127,Aqua,MODIS,74,6.1NRT,293.97,10.4,D
38.50845,-122.53925,309.56,1,1,2023-02-09,2127,Aqua,MODIS,69,6.1NRT,292.17,8.63,D
