latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
40.99919,-123.59553,320.8,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.86,3.44,N
40.99854,-123.58953,314.84,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.91,2.44,N
40.99652,-123.57108,315.23,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.09,1.78,N
40.99587,-123.56512,312.61,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.3,2.43,N
40.99472,-123.58985,302.88,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.57,1.08,N
41.00301,-123.59525,327.24,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.22,3.44,N
41.00094,-123.57626,309.44,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.27,1.78,N
40.98036,-123.5285,305.54,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.28,0.8,N
40.9965,-123.59695,310.03,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.58,2.27,N
40.98114,-123.52991,307.06,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.37,1.25,N
40.9674,-123.5106,307.81,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.73,2.14,N
40.96535,-123.49266,310.82,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.59,1.51,N
40.95245,-123.54813,320.34,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.54,3.99,N
40.9404,-117.85925,299.36,0.39,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.73,0.85,N
40.95182,-123.5425,327.85,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.9,3.84,N
40.94924,-123.55373,346.13,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.34,3.99,N
40.94864,-123.54836,309.33,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.8,3.99,N
40.94546,-123.55427,354.69,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,301.59,16.26,N
40.94289,-123.53142,306.69,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.9,0.9,N
40.94172,-123.55517,301.32,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.14,16.26,N
40.93905,-123.53144,305.44,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.29,0.9,N
40.9308,-123.52634,329.55,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.07,5.17,N
40.93148,-123.53239,309.89,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.94,5.17,N
40.9257,-123.51512,324.74,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.21,6.26,N
40.92194,-123.51576,342.85,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.58,6.26,N
40.91893,-123.52319,318.86,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.07,1.87,N
40.91819,-123.51656,317.37,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.18,1.87,N
41.00162,-123.58252,321.16,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.41,2.44,N
40.91513,-123.52356,315.14,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.28,1.87,N
40.91444,-123.5173,303.54,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.15,1.87,N
40.91378,-123.51143,303.64,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.47,2.06,N
40.91136,-123.52415,317.4,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.06,1.98,N
40.91068,-123.51803,308.72,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.33,1.98,N
40.90763,-123.52513,326.84,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.17,1.98,N
40.90695,-123.51898,306.87,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.89,1.98,N
40.90633,-123.51344,309.78,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.62,1.94,N
40.90573,-123.50804,308.19,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.12,1.94,N
40.90392,-123.52627,339.43,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,315.39,32.67,N
40.90324,-123.5201,334.7,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,297,32.67,N
40.90466,-123.53294,308.46,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.89,3.43,N
40.9026,-123.51445,307.36,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.86,1.94,N
40.90201,-123.50907,310.18,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.24,1.94,N
40.90137,-123.50344,313.08,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.81,2.29,N
40.90095,-123.53415,320.87,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294,3.43,N
40.90024,-123.52776,356.23,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,300.55,32.67,N
40.89956,-123.52157,344.68,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.58,32.67,N
40.8989,-123.51566,322.7,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.09,1.94,N
40.89537,-123.48367,336.66,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,297.58,3.86,N
40.89828,-123.51006,312.6,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294,1.94,N
40.89767,-123.50457,314.62,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.44,2.29,N
40.89696,-123.49817,317.7,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.97,2.29,N
40.89617,-123.49098,315.03,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.49,3.86,N
40.89589,-123.52316,323.75,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.76,5.68,N
40.89521,-123.51702,342.91,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.29,8.22,N
41.00232,-123.58888,313.88,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.83,2.44,N
40.89455,-123.51109,337.11,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.76,8.22,N
41.00368,-123.60141,328.03,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.56,3.44,N
40.89394,-123.50562,341.38,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.99,5.6,N
40.89325,-123.49931,344.62,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.75,5.6,N
40.89248,-123.49233,355.9,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,301.75,13.68,N
40.8917,-123.48521,346.84,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,297.7,13.68,N
40.89086,-123.51236,352.34,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,298.62,8.22,N
40.88878,-123.49349,345.34,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.25,13.68,N
40.88802,-123.48666,328.96,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.91,13.68,N
40.89153,-123.51851,314.19,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.57,8.22,N
40.89022,-123.50662,313.5,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.87,5.6,N
40.88953,-123.50031,314.39,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.17,5.6,N
40.88507,-123.49468,323.44,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.38,3.89,N
40.88716,-123.51369,312.3,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.5,1.76,N
39.62135,-119.26132,302.25,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.48,0.3,N
39.61806,-119.26217,309.73,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.69,1.06,N
38.31594,-121.83244,299.6,0.41,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.36,0.35,N
37.97514,-119.52928,298.59,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,283.89,0.56,N
37.97186,-119.5301,296.45,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.71,0.56,N
37.97051,-119.52147,312.16,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.63,0.87,N
37.96984,-119.51712,295.68,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.62,0.87,N
37.96656,-119.51794,298,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.25,1.1,N
37.96666,-119.54039,305.61,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.3,0.55,N
37.96598,-119.53607,300.19,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.33,0.55,N
37.9626,-119.51444,303.83,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,283.76,1.08,N
37.95911,-119.51331,308.8,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.98,1.04,N
37.95652,-119.51846,298.65,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.18,0.87,N
37.95584,-119.51414,312.03,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.69,1.04,N
37.95325,-119.51929,317.96,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.86,1.02,N
37.95066,-119.52444,304.85,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.87,1.02,N
37.94998,-119.52011,298.47,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.46,1.02,N
38.16056,-122.56774,297.19,0.43,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,283.33,0.45,N
37.71018,-119.48611,310.31,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.26,1.03,N
37.70951,-119.48181,300.65,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.11,0.92,N
37.70351,-119.4654,336.59,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.93,3.07,N
37.70691,-119.48695,306.95,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.38,1.03,N
37.70622,-119.48263,313.23,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.44,0.92,N
37.70159,-119.47483,326.51,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.36,5.52,N
37.70091,-119.47053,354.03,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.8,5.52,N
37.70023,-119.46624,331.31,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.48,4.05,N
37.70362,-119.48777,307.07,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.63,0.59,N
37.70295,-119.48345,303.14,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.96,1.38,N
37.69831,-119.47565,337.43,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.35,5.52,N
37.69764,-119.47134,334.9,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.42,5.52,N
37.70034,-119.48857,299.81,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.81,0.59,N
37.69967,-119.48425,300.3,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.52,1.38,N
37.69899,-119.47997,316.44,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.17,1.38,N
37.69492,-119.45413,300.72,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.91,0.78,N
37.69503,-119.47647,326.12,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.68,2.12,N
37.693,-119.46355,332.11,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.74,16.89,N
37.69164,-119.45494,321.24,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.21,52.05,N
37.69776,-119.49364,310.02,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.16,1.34,N
37.69707,-119.4894,318.39,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.69,1.34,N
37.69571,-119.48077,312.33,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.16,2.86,N
37.69436,-119.47217,315.22,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.37,2.12,N
37.69232,-119.45924,298.41,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.97,52.05,N
37.69583,-119.50311,348.24,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,301.92,12.46,N
37.69515,-119.49878,320.2,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.61,12.46,N
37.6904,-119.46867,344.59,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,299.29,16.89,N
37.68972,-119.46436,355.8,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,306.29,16.89,N
37.68904,-119.46006,343.59,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.99,52.05,N
37.68836,-119.45576,367,0.38,0.36,2022-09-01,0949,N,VIIRS,h,2.0NRT,338.98,52.05,N
37.69447,-119.49446,303.64,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.61,1.34,N
37.68768,-119.45145,300.28,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.56,1.87,N
37.69254,-119.50393,339.19,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.84,3.5,N
37.69186,-119.4996,338.38,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.15,3.5,N
37.68712,-119.46949,327.54,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.89,10.84,N
37.68644,-119.46519,355.96,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,301.24,10.84,N
37.68576,-119.46087,348.18,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.57,3.37,N
37.69118,-119.49528,310.76,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.22,0.98,N
37.6905,-119.49097,307.41,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.87,0.98,N
37.68983,-119.4867,302.45,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.89,0.85,N
37.68779,-119.47379,300.68,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.76,0.69,N
37.68508,-119.45658,301.57,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.32,3.37,N
37.68316,-119.466,356.01,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,293.27,10.84,N
38.07211,-122.1408,307.29,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.64,1.64,N
37.68857,-119.50042,310.83,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.1,3.5,N
37.68789,-119.4961,299.1,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.02,0.98,N
37.68721,-119.49178,314.64,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.08,0.98,N
37.68655,-119.48752,300.27,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.03,0.85,N
37.68452,-119.47459,297.45,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.44,0.69,N
37.68384,-119.47031,304.89,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.97,10.84,N
37.68248,-119.46169,310.78,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.92,3.37,N
37.68392,-119.4926,300.03,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,281.68,0.65,N
37.68327,-119.48834,300.53,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,282.93,0.7,N
37.68259,-119.48404,296.6,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.14,0.7,N
37.68056,-119.47112,307.39,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.92,0.74,N
37.67988,-119.46681,298.54,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.98,0.74,N
37.67921,-119.46252,300.21,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.47,0.77,N
37.67785,-119.4539,301.12,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.53,0.74,N
37.68131,-119.49774,304.26,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.38,0.65,N
37.68067,-119.49348,295.9,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,282.61,0.65,N
37.67999,-119.48916,316.53,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.22,0.7,N
37.67661,-119.46763,307.51,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.92,0.74,N
37.67671,-119.48998,300.12,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.27,0.64,N
37.66619,-119.48812,327.91,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.15,1.68,N
37.66552,-119.48382,302.84,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.23,1.16,N
37.66214,-119.4623,296.33,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.7,0.38,N
37.66292,-119.48895,329.33,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.51,10.85,N
37.66224,-119.48464,344.89,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,308.88,19.03,N
37.66156,-119.48033,296.45,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.86,19.03,N
37.65751,-119.45451,302.13,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.75,1.2,N
37.65896,-119.48546,356.72,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,296.26,19.03,N
37.65829,-119.48116,356.47,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,300.63,19.03,N
37.65558,-119.46394,318.96,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.79,1.89,N
37.6549,-119.45964,317.81,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.71,1.2,N
37.65636,-119.49058,323.67,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.79,14.96,N
37.65568,-119.48627,344.79,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,313.24,20.69,N
37.65501,-119.48197,343.34,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.36,20.69,N
37.65433,-119.47767,344.83,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.24,3.28,N
37.6523,-119.46475,326.04,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.87,1.41,N
37.65365,-119.47336,299.98,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.87,3.28,N
37.65297,-119.46906,302.9,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.02,1.41,N
37.65241,-119.4871,349.85,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.36,20.69,N
37.65173,-119.4828,352.73,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,302.15,20.69,N
37.65105,-119.47849,331.86,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.03,3.28,N
38.03127,-122.10046,301.62,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,289.08,0.37,N
37.6497,-119.46987,305.92,0.38,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.23,1.41,N
38.00563,-121.93462,308.59,0.42,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.82,0.62,N
38.0022,-121.93531,304.84,0.42,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,294.26,0.62,N
38.01529,-122.11367,309.4,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,295.51,1.69,N
38.01426,-122.11564,302.03,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,291.83,0.87,N
38.01361,-122.1109,302.82,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.1,0.89,N
37.88452,-121.18414,306.05,0.4,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,288.97,0.83,N
38.02,-122.23755,300.79,0.42,0.38,2022-09-01,0949,N,VIIRS,n,2.0NRT,286.9,0.6,N
37.75622,-121.66194,305.56,0.41,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.05,0.59,N
36.35574,-114.90948,317.02,0.51,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,297.23,2.02,N
37.45564,-121.93436,301.45,0.41,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,287.89,0.27,N
37.18354,-121.67873,306.1,0.4,0.37,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.33,0.68,N
36.3326,-118.65189,298.19,0.39,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,285.1,1.36,N
36.33188,-118.64758,306.53,0.39,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,284.68,0.99,N
36.14778,-118.603,308.05,0.39,0.36,2022-09-01,0949,N,VIIRS,n,2.0NRT,290.16,0.68,N
41.00027,-123.57011,302.18,0.5,0.41,2022-09-01,0949,N,VIIRS,n,2.0NRT,292.02,1.78,N
33.71734,-117.71089,308.91,0.43,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,294.88,1.44,N
34.62232,-117.10167,321.98,0.44,0.39,2022-09-01,0952,N,VIIRS,n,2.0NRT,298.79,2.21,N
34.60744,-117.33481,317.61,0.44,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.59,1.99,N
34.35316,-116.85523,308.79,0.46,0.39,2022-09-01,0952,N,VIIRS,n,2.0NRT,295.75,1.21,N
34.43147,-118.64523,303.46,0.4,0.37,2022-09-01,0952,N,VIIRS,n,2.0NRT,283.34,0.81,N
34.14314,-117.42715,308.56,0.44,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.52,0.85,N
33.79449,-117.47615,312.38,0.44,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.49,1.59,N
33.7948,-117.47399,311.85,0.44,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.98,1.81,N
33.61383,-117.82178,310.22,0.43,0.38,2022-09-01,0952,N,VIIRS,n,2.0NRT,294.76,1.4,N
32.62526,-116.68575,310.98,0.49,0.4,2022-09-01,0952,N,VIIRS,n,2.0NRT,291.18,1.65,N
32.61967,-116.65667,316.08,0.49,0.4,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.29,3.51,N
32.61597,-116.65752,333.49,0.49,0.4,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.88,6.03,N
32.60735,-116.6328,305.19,0.49,0.4,2022-09-01,0952,N,VIIRS,n,2.0NRT,294.84,1.14,N
32.60193,-116.64474,312.56,0.49,0.4,2022-09-01,0952,N,VIIRS,n,2.0NRT,296.52,3.57,N
37.65189,-119.47552,337.29,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,305.59,9.9,D
37.6573,-119.46124,335.44,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,290.12,9.81,D
37.65612,-119.47099,336.47,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,303.28,7.34,D
37.65551,-119.47603,349.38,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,306.19,7.34,D
37.65488,-119.48116,355.5,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,309.87,27.72,D
37.65425,-119.48632,349.28,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,317.1,27.72,D
37.65973,-119.47157,335.17,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,300.18,7.34,D
37.65913,-119.47652,344.05,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,302.9,7.34,D
37.6585,-119.48162,356.15,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,308.49,27.72,D
37.65787,-119.48681,352.76,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,303.48,27.72,D
37.65199,-119.48327,367,0.46,0.39,2022-09-01,2112,N,VIIRS,h,2.0NRT,347.41,51.99,D
37.65435,-119.46318,334.78,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,300.92,5.56,D
37.65378,-119.46804,335.63,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,301.45,5.49,D
37.65259,-119.47813,351.93,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,316.69,51.99,D
37.65796,-119.4637,339.42,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,287.83,5.56,D
37.6568,-119.47353,335.85,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,304.05,5.49,D
37.6562,-119.47861,350.49,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,304.26,51.99,D
37.6556,-119.48378,350.74,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,300.17,51.99,D
37.65982,-119.4791,350.92,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,321.31,68.06,D
37.65922,-119.48425,347.42,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,315.5,68.06,D
37.65862,-119.48933,337.4,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,304.65,10.35,D
37.66283,-119.48475,367,0.46,0.39,2022-09-01,2112,N,VIIRS,h,2.0NRT,341.28,68.06,D
37.66344,-119.47957,343.93,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,309.58,68.06,D
37.66224,-119.48983,337.41,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,307.89,10.35,D
37.66584,-119.4904,367,0.46,0.39,2022-09-01,2112,N,VIIRS,h,2.0NRT,337.06,96.92,D
37.68438,-119.45803,367,0.46,0.39,2022-09-01,2112,N,VIIRS,h,2.0NRT,297.69,118.09,D
37.68495,-119.45323,341.97,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,294.42,118.09,D
37.6891,-119.44924,336.76,0.46,0.39,2022-09-01,2112,N,VIIRS,n,2.0NRT,294.21,11.3,D
37.68798,-119.45874,367,0.46,0.39,2022-09-01,2112,N,VIIRS,l,2.0NRT,362.96,118.09,D
37.69098,-119.46453,367,0.46,0.39,2022-09-01,2112,N,VIIRS,h,2.0NRT,311.3,30.67,D
